SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
2096.32,9/16/2004 0:00,Shipped,Motorcycles,Ireland,Small
2971.34,10/15/2004 0:00,Shipped,Motorcycles,USA,Small
2257.58,11/2/2004 0:00,Shipped,Motorcycles,USA,Small
3493.91,11/15/2004 0:00,Shipped,Motorcycles,USA,Medium
4398.9,11/24/2004 0:00,Shipped,Motorcycles,Spain,Medium
3595.62,1/6/2005 0:00,Shipped,Motorcycles,Finland,Medium
2443.29,2/3/2005 0:00,Shipped,Motorcycles,France,Small
3988.6,3/3/2005 0:00,Shipped,Motorcycles,Sweden,Medium
5168.4,4/7/2005 0:00,Shipped,Motorcycles,France,Medium
2803.2,5/10/2005 0:00,Shipped,Motorcycles,Italy,Small
6341.21,2/11/2003 0:00,Shipped,Ships,Denmark,Medium
5189.78,4/16/2003 0:00,Shipped,Ships,Singapore,Medium
6027.75,6/12/2003 0:00,Shipped,Ships,UK,Medium
3366.0,8/8/2003 0:00,Shipped,Ships,USA,Medium
5456.4,9/28/2003 0:00,Shipped,Ships,Spain,Medium
3812.16,10/23/2003 0:00,Cancelled,Ships,Sweden,Medium
6083.0,11/7/2003 0:00,Shipped,Ships,Spain,Medium
3170.7,11/14/2003 0:00,Shipped,Ships,USA,Medium
4534.6,11/26/2003 0:00,Shipped,Ships,Spain,Medium
4301.15,1/2/2004 0:00,Shipped,Ships,France,Medium
6804.63,2/18/2004 0:00,Shipped,Ships,Belgium,Medium
5652.94,3/20/2004 0:00,Shipped,Ships,UK,Medium
6960.48,5/7/2004 0:00,Cancelled,Ships,USA,Medium
4512.6,6/17/2004 0:00,Shipped,Ships,Canada,Medium
2784.76,7/21/2004 0:00,Shipped,Ships,Belgium,Small
5316.36,8/20/2004 0:00,Shipped,Ships,Canada,Medium
2941.89,9/9/2004 0:00,Shipped,Ships,Italy,Small
3207.4,10/14/2004 0:00,Shipped,Ships,UK,Medium
4215.05,10/29/2004 0:00,Shipped,Ships,France,Medium
4333.29,11/9/2004 0:00,Shipped,Ships,Sweden,Medium
2087.13,11/21/2004 0:00,Shipped,Ships,USA,Small
1711.22,12/2/2004 0:00,Shipped,Ships,Spain,Small
3910.53,1/26/2005 0:00,Shipped,Ships,Japan,Medium
2255.12,2/23/2005 0:00,Shipped,Ships,USA,Small
5720.75,3/23/2005 0:00,Shipped,Ships,USA,Medium
3335.23,5/6/2005 0:00,On Hold,Ships,USA,Medium
2472.96,1/9/2003 0:00,Shipped,Vintage Cars,Germany,Small
1729.65,3/18/2003 0:00,Shipped,Vintage Cars,UK,Small
995.5,5/21/2003 0:00,Shipped,Vintage Cars,USA,Small
2414.72,9/12/2003 0:00,Shipped,Vintage Cars,USA,Small
1560.47,10/18/2003 0:00,Shipped,Vintage Cars,USA,Small
1112.94,11/5/2003 0:00,Shipped,Vintage Cars,Italy,Small
1138.94,11/12/2003 0:00,Shipped,Vintage Cars,USA,Small
1012.4,11/21/2003 0:00,Shipped,Vintage Cars,Australia,Small
913.92,12/3/2003 0:00,Shipped,Vintage Cars,Spain,Small
2349.06,1/26/2004 0:00,Shipped,Vintage Cars,Spain,Small
1161.12,3/2/2004 0:00,Shipped,Vintage Cars,France,Small
1764.75,4/29/2004 0:00,Shipped,Vintage Cars,Spain,Small
1690.9,6/4/2004 0:00,Shipped,Vintage Cars,France,Small
2137.05,8/17/2004 0:00,Shipped,Vintage Cars,Italy,Small
2177.1,9/3/2004 0:00,Shipped,Vintage Cars,Norway,Small
1734.48,10/11/2004 0:00,Shipped,Vintage Cars,France,Small
865.49,10/21/2004 0:00,Shipped,Vintage Cars,USA,Small
3500.1,11/4/2004 0:00,Shipped,Vintage Cars,USA,Medium
2223.52,11/17/2004 0:00,Shipped,Vintage Cars,UK,Small
2311.68,11/25/2004 0:00,Shipped,Vintage Cars,France,Small
828.36,12/9/2004 0:00,Shipped,Vintage Cars,France,Small
856.52,1/12/2005 0:00,Resolved,Vintage Cars,USA,Small
1845.45,2/16/2005 0:00,Shipped,Vintage Cars,Spain,Small
4042.08,3/9/2005 0:00,Shipped,Vintage Cars,Australia,Medium
1828.0,5/29/2005 0:00,In Process,Vintage Cars,USA,Small
3680.28,1/29/2003 0:00,Shipped,Trucks and Buses,Norway,Medium
2925.09,4/1/2003 0:00,Shipped,Trucks and Buses,France,Small
3415.77,5/28/2003 0:00,Shipped,Trucks and Buses,Spain,Medium
5105.14,7/24/2003 0:00,Shipped,Trucks and Buses,USA,Medium
5098.8,9/21/2003 0:00,Shipped,Trucks and Buses,Finland,Medium
4661.76,10/22/2003 0:00,Shipped,Trucks and Buses,Singapore,Medium
2969.96,11/6/2003 0:00,Shipped,Trucks and Buses,UK,Small
3496.32,11/14/2003 0:00,Shipped,Trucks and Buses,Spain,Medium
5760.93,11/25/2003 0:00,Shipped,Trucks and Buses,France,Medium
6819.04,12/9/2003 0:00,Shipped,Trucks and Buses,USA,Medium
3148.88,2/4/2004 0:00,Shipped,Trucks and Buses,Singapore,Medium
5704.32,3/11/2004 0:00,Shipped,Trucks and Buses,USA,Medium
3520.6,5/5/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
5285.62,6/15/2004 0:00,Shipped,Trucks and Buses,Singapore,Medium
5605.05,7/20/2004 0:00,Shipped,Trucks and Buses,USA,Medium
2779.5,8/19/2004 0:00,Shipped,Trucks and Buses,USA,Small
5398.08,9/8/2004 0:00,Shipped,Trucks and Buses,Sweden,Medium
3189.6,10/13/2004 0:00,Shipped,Trucks and Buses,USA,Medium
5581.8,10/22/2004 0:00,Shipped,Trucks and Buses,Canada,Medium
3820.44,11/5/2004 0:00,Shipped,Trucks and Buses,USA,Medium
5528.04,11/19/2004 0:00,On Hold,Trucks and Buses,Sweden,Medium
5981.42,11/1/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
5684.65,12/10/2004 0:00,Shipped,Trucks and Buses,Spain,Medium
3449.4,1/23/2005 0:00,Shipped,Trucks and Buses,USA,Medium
2654.4,2/17/2005 0:00,Shipped,Trucks and Buses,USA,Small
8498.0,5/3/2005 0:00,Shipped,Trucks and Buses,Spain,Large
5510.54,5/31/2005 0:00,In Process,Trucks and Buses,France,Medium
2060.45,3/3/2003 0:00,Shipped,Motorcycles,Philippines,Small
2460.16,5/7/2003 0:00,Shipped,Motorcycles,France,Small
1787.56,7/2/2003 0:00,Shipped,Motorcycles,USA,Small
1645.65,8/25/2003 0:00,Shipped,Motorcycles,USA,Small
2169.18,10/10/2003 0:00,Shipped,Motorcycles,USA,Small
2816.18,11/4/2003 0:00,Shipped,Motorcycles,Australia,Small
2521.05,11/11/2003 0:00,Shipped,Motorcycles,France,Small
3199.98,11/19/2003 0:00,Shipped,Motorcycles,Spain,Medium
1338.12,1/15/2004 0:00,Shipped,Motorcycles,France,Small
2972.58,2/21/2004 0:00,Shipped,Motorcycles,France,Small
2070.9,4/5/2004 0:00,Shipped,Motorcycles,USA,Small
3092.6,5/26/2004 0:00,Shipped,Motorcycles,France,Medium
2408.7,6/30/2004 0:00,Shipped,Motorcycles,USA,Small
3472.54,8/2/2004 0:00,Shipped,Motorcycles,USA,Medium
2263.28,8/27/2004 0:00,Shipped,Motorcycles,USA,Small
2194.17,9/30/2004 0:00,Shipped,Motorcycles,Finland,Small
1346.4,10/15/2004 0:00,Shipped,Motorcycles,Norway,Small
2533.63,11/3/2004 0:00,Shipped,Motorcycles,USA,Small
3403.26,11/16/2004 0:00,Shipped,Motorcycles,Philippines,Medium
3307.2,11/24/2004 0:00,Shipped,Motorcycles,Austria,Medium
2896.65,12/7/2004 0:00,Shipped,Motorcycles,Spain,Small
2632.89,1/6/2005 0:00,Shipped,Motorcycles,Finland,Small
2046.0,2/3/2005 0:00,Shipped,Motorcycles,France,Small
2279.55,3/4/2005 0:00,Shipped,Motorcycles,USA,Small
2150.55,4/8/2005 0:00,Shipped,Motorcycles,UK,Small
3360.45,3/18/2003 0:00,Shipped,Classic Cars,UK,Medium
2326.4,5/21/2003 0:00,Shipped,Classic Cars,USA,Small
1545.6,9/11/2003 0:00,Shipped,Classic Cars,Australia,Small
2144.6,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Small
1639.22,11/5/2003 0:00,Shipped,Classic Cars,USA,Small
2649.6,11/12/2003 0:00,Shipped,Classic Cars,USA,Small
3845.6,11/20/2003 0:00,Shipped,Classic Cars,USA,Medium
4527.04,12/2/2003 0:00,Shipped,Classic Cars,USA,Medium
3966.3,1/16/2004 0:00,Shipped,Classic Cars,Spain,Medium
4142.58,3/2/2004 0:00,Shipped,Classic Cars,France,Medium
4441.5,4/13/2004 0:00,Shipped,Classic Cars,France,Medium
3315.12,7/7/2004 0:00,Shipped,Classic Cars,USA,Medium
3918.53,8/9/2004 0:00,Shipped,Classic Cars,Spain,Medium
2830.45,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Small
5298.86,10/6/2003 0:00,Shipped,Classic Cars,UK,Medium
2620.8,10/16/2004 0:00,Shipped,Classic Cars,Spain,Small
2181.0,11/4/2004 0:00,Shipped,Classic Cars,USA,Small
3382.08,11/17/2004 0:00,Shipped,Classic Cars,UK,Medium
2876.75,11/29/2004 0:00,Shipped,Classic Cars,USA,Small
4107.2,1/19/2005 0:00,Shipped,Classic Cars,USA,Medium
1350.0,2/16/2005 0:00,Shipped,Classic Cars,Spain,Small
7182.0,4/22/2005 0:00,On Hold,Classic Cars,USA,Large
3933.93,5/29/2005 0:00,In Process,Classic Cars,Australia,Medium
1742.4,1/31/2003 0:00,Shipped,Classic Cars,Spain,Small
721.44,4/1/2003 0:00,Shipped,Classic Cars,France,Small
1489.41,6/3/2003 0:00,Shipped,Classic Cars,USA,Small
891.03,8/1/2003 0:00,Shipped,Classic Cars,Finland,Small
1209.3,9/21/2003 0:00,Shipped,Classic Cars,Finland,Small
859.14,10/22/2003 0:00,Shipped,Classic Cars,Singapore,Small
1151.44,11/6/2003 0:00,Shipped,Classic Cars,UK,Small
1336.44,11/14/2003 0:00,Shipped,Classic Cars,Spain,Small
905.28,11/25/2003 0:00,Shipped,Classic Cars,USA,Small
1247.4,12/9/2003 0:00,Shipped,Classic Cars,USA,Small
846.51,2/10/2004 0:00,Shipped,Classic Cars,USA,Small
1085.04,3/11/2004 0:00,Shipped,Classic Cars,USA,Small
1767.43,5/5/2004 0:00,Shipped,Classic Cars,Spain,Small
1030.44,6/15/2004 0:00,Shipped,Classic Cars,Singapore,Small
1585.36,7/20/2004 0:00,Shipped,Classic Cars,USA,Small
813.2,8/19/2004 0:00,Shipped,Classic Cars,USA,Small
1172.34,9/8/2004 0:00,Shipped,Classic Cars,USA,Small
1510.56,10/13/2004 0:00,Shipped,Classic Cars,USA,Small
1448.07,10/22/2004 0:00,Shipped,Classic Cars,Denmark,Small
3338.1,11/5/2004 0:00,Shipped,Classic Cars,USA,Medium
1225.29,11/19/2004 0:00,Shipped,Classic Cars,USA,Small
1336.68,12/1/2004 0:00,Shipped,Classic Cars,USA,Small
2985.84,12/10/2004 0:00,Shipped,Classic Cars,Spain,Small
5545.8,1/23/2005 0:00,Shipped,Classic Cars,USA,Medium
6089.6,2/22/2005 0:00,Shipped,Classic Cars,Spain,Medium
1789.4,3/15/2005 0:00,Shipped,Classic Cars,Spain,Small
1082.1,5/3/2005 0:00,Shipped,Classic Cars,Spain,Small
1030.44,5/31/2005 0:00,In Process,Classic Cars,France,Small
3659.32,2/17/2003 0:00,Shipped,Planes,Italy,Medium
2443.6,4/28/2003 0:00,Shipped,Planes,Austria,Small
2349.9,6/16/2003 0:00,Shipped,Planes,USA,Small
1646.19,8/10/2003 0:00,Shipped,Planes,USA,Small
1670.26,10/6/2003 0:00,Shipped,Planes,Finland,Small
1467.48,10/23/2003 0:00,Cancelled,Planes,Sweden,Small
2748.56,11/8/2003 0:00,Shipped,Planes,France,Small
1522.4,11/14/2003 0:00,Shipped,Planes,UK,Small
3255.36,11/27/2003 0:00,Shipped,Planes,Philippines,Medium
3535.03,1/9/2004 0:00,Shipped,Planes,USA,Medium
2608.96,2/19/2004 0:00,Shipped,Planes,USA,Small
1356.4,5/8/2004 0:00,Shipped,Planes,USA,Small
1611.36,6/24/2004 0:00,Cancelled,Planes,Spain,Small
2603.2,7/21/2004 0:00,Shipped,Planes,USA,Small
2219.7,8/21/2004 0:00,Shipped,Planes,Norway,Small
1496.25,9/15/2004 0:00,Shipped,Planes,Germany,Small
1884.0,10/14/2004 0:00,Shipped,Planes,USA,Small
2166.14,11/1/2004 0:00,Shipped,Planes,UK,Small
2828.16,11/12/2004 0:00,Shipped,Planes,Italy,Small
6214.45,11/23/2004 0:00,Shipped,Planes,Japan,Medium
1867.0,12/3/2004 0:00,Shipped,Planes,UK,Small
2676.72,1/31/2005 0:00,Shipped,Planes,Finland,Small
2182.44,3/1/2005 0:00,Resolved,Planes,Spain,Small
1611.4,3/30/2005 0:00,Shipped,Planes,France,Small
1479.84,4/1/2005 0:00,Shipped,Planes,USA,Small
1424.22,5/9/2005 0:00,Disputed,Planes,Australia,Small
5942.28,3/18/2003 0:00,Shipped,Classic Cars,UK,Medium
2348.75,5/21/2003 0:00,Shipped,Classic Cars,USA,Small
4392.12,9/11/2003 0:00,Shipped,Classic Cars,Australia,Medium
2759.75,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Small
2728.03,11/5/2003 0:00,Shipped,Classic Cars,Italy,Small
2395.8,11/12/2003 0:00,Shipped,Classic Cars,USA,Small
3052.33,11/20/2003 0:00,Shipped,Classic Cars,USA,Medium
4242.0,12/2/2003 0:00,Shipped,Classic Cars,USA,Medium
2790.45,1/22/2004 0:00,Shipped,Classic Cars,UK,Small
4340.49,3/2/2004 0:00,Shipped,Classic Cars,France,Medium
2762.2,4/13/2004 0:00,Shipped,Classic Cars,France,Small
4645.72,7/7/2004 0:00,Shipped,Classic Cars,USA,Medium
5580.96,8/9/2004 0:00,Shipped,Classic Cars,Spain,Medium
6539.04,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Medium
5548.95,10/6/2003 0:00,Shipped,Classic Cars,UK,Medium
4595.41,10/16/2004 0:00,Shipped,Classic Cars,Spain,Medium
1859.44,11/17/2004 0:00,Shipped,Classic Cars,UK,Small
2093.76,11/29/2004 0:00,Shipped,Classic Cars,USA,Small
4223.13,1/19/2005 0:00,Shipped,Classic Cars,USA,Medium
1596.76,2/16/2005 0:00,Shipped,Classic Cars,Spain,Small
5820.35,4/22/2005 0:00,On Hold,Classic Cars,USA,Medium
5296.5,5/29/2005 0:00,In Process,Classic Cars,Australia,Medium
930.9,3/10/2003 0:00,Shipped,Classic Cars,USA,Small
1207.44,5/8/2003 0:00,Shipped,Classic Cars,France,Small
717.4,7/2/2003 0:00,Shipped,Classic Cars,USA,Small
1066.75,9/5/2003 0:00,Shipped,Classic Cars,USA,Small
1554.0,10/11/2003 0:00,Shipped,Classic Cars,USA,Small
1277.64,11/5/2003 0:00,Shipped,Classic Cars,Canada,Small
1578.79,11/12/2003 0:00,Shipped,Classic Cars,Norway,Small
917.7,11/20/2003 0:00,Shipped,Classic Cars,USA,Small
777.0,12/2/2003 0:00,Shipped,Classic Cars,Spain,Small
1476.28,1/16/2004 0:00,Shipped,Classic Cars,Spain,Small
1538.46,2/22/2004 0:00,Shipped,Classic Cars,Switzerland,Small
891.2,4/12/2004 0:00,Shipped,Classic Cars,Finland,Small
1706.8,6/1/2004 0:00,Cancelled,Classic Cars,UK,Small
1373.6,7/6/2004 0:00,Shipped,Classic Cars,Italy,Small
1205.59,8/6/2004 0:00,Shipped,Classic Cars,USA,Small
1427.4,8/30/2004 0:00,Shipped,Classic Cars,Switzerland,Small
1649.28,10/5/2003 0:00,Shipped,Classic Cars,Norway,Small
1383.03,10/16/2004 0:00,Shipped,Classic Cars,Germany,Small
1229.51,11/4/2004 0:00,Shipped,Classic Cars,USA,Small
1140.48,11/17/2004 0:00,Shipped,Classic Cars,USA,Small
1575.6,11/24/2004 0:00,Shipped,Classic Cars,Australia,Small
1386.72,12/7/2004 0:00,Shipped,Classic Cars,Spain,Small
5018.4,1/12/2005 0:00,Resolved,Classic Cars,USA,Medium
5856.85,2/10/2005 0:00,Shipped,Classic Cars,Spain,Medium
4894.73,3/4/2005 0:00,Shipped,Classic Cars,USA,Medium
2094.32,4/14/2005 0:00,Shipped,Classic Cars,France,Small
640.05,5/17/2005 0:00,Shipped,Classic Cars,Austria,Small
3193.52,2/11/2003 0:00,Shipped,Vintage Cars,Denmark,Medium
3066.7,4/28/2003 0:00,Shipped,Vintage Cars,Austria,Medium
3883.11,6/12/2003 0:00,Shipped,Vintage Cars,UK,Medium
4814.25,8/8/2003 0:00,Shipped,Vintage Cars,USA,Medium
2826.27,10/2/2003 0:00,Shipped,Vintage Cars,USA,Small
1593.2,10/23/2003 0:00,Cancelled,Vintage Cars,Sweden,Small
3266.1,11/7/2003 0:00,Shipped,Vintage Cars,Spain,Medium
2453.55,11/14/2003 0:00,Shipped,Vintage Cars,USA,Small
3910.4,11/26/2003 0:00,Shipped,Vintage Cars,Spain,Medium
1788.0,1/2/2004 0:00,Shipped,Vintage Cars,France,Small
3328.07,2/19/2004 0:00,Shipped,Vintage Cars,USA,Medium
3788.4,3/29/2004 0:00,Shipped,Vintage Cars,USA,Medium
3053.7,5/7/2004 0:00,Cancelled,Vintage Cars,USA,Medium
2005.74,6/17/2004 0:00,Shipped,Vintage Cars,Canada,Small
2796.12,7/21/2004 0:00,Shipped,Vintage Cars,Belgium,Small
3159.96,8/20/2004 0:00,Shipped,Vintage Cars,Canada,Medium
3908.62,9/10/2004 0:00,Shipped,Vintage Cars,USA,Medium
2606.48,10/14/2004 0:00,Shipped,Vintage Cars,UK,Small
2081.76,10/29/2004 0:00,Shipped,Vintage Cars,France,Small
3519.85,11/9/2004 0:00,Shipped,Vintage Cars,Sweden,Medium
10758.0,11/23/2004 0:00,Shipped,Vintage Cars,Japan,Large
3021.0,12/2/2004 0:00,Shipped,Vintage Cars,Spain,Medium
1891.56,1/31/2005 0:00,Shipped,Vintage Cars,Finland,Small
4208.41,2/23/2005 0:00,Shipped,Vintage Cars,USA,Medium
2246.4,3/23/2005 0:00,Shipped,Vintage Cars,USA,Small
6107.4,5/6/2005 0:00,On Hold,Vintage Cars,USA,Medium
1987.74,3/18/2003 0:00,Shipped,Classic Cars,UK,Small
4068.96,5/21/2003 0:00,Shipped,Classic Cars,USA,Medium
2282.22,9/11/2003 0:00,Shipped,Classic Cars,Australia,Small
1541.0,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Small
1951.92,11/5/2003 0:00,Shipped,Classic Cars,USA,Small
3107.61,11/12/2003 0:00,Shipped,Classic Cars,USA,Medium
2328.64,11/20/2003 0:00,Shipped,Classic Cars,USA,Small
3184.8,12/2/2003 0:00,Shipped,Classic Cars,USA,Medium
2149.74,1/16/2004 0:00,Shipped,Classic Cars,Spain,Small
3184.8,3/2/2004 0:00,Shipped,Classic Cars,France,Medium
2114.58,4/13/2004 0:00,Shipped,Classic Cars,France,Small
4256.56,7/7/2004 0:00,Shipped,Classic Cars,USA,Medium
2344.98,8/9/2004 0:00,Shipped,Classic Cars,Spain,Small
2328.66,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Small
3575.04,10/6/2003 0:00,Shipped,Classic Cars,UK,Medium
2076.0,10/16/2004 0:00,Shipped,Classic Cars,Spain,Small
3305.25,11/4/2004 0:00,Shipped,Classic Cars,USA,Medium
1538.55,11/17/2004 0:00,Shipped,Classic Cars,UK,Small
3325.92,11/29/2004 0:00,Shipped,Classic Cars,USA,Medium
3662.52,1/19/2005 0:00,Shipped,Classic Cars,USA,Medium
3478.64,2/16/2005 0:00,Shipped,Classic Cars,Spain,Medium
1057.29,4/22/2005 0:00,On Hold,Classic Cars,USA,Small
3385.9,5/29/2005 0:00,In Process,Classic Cars,Australia,Medium
1892.1,3/3/2003 0:00,Shipped,Classic Cars,Philippines,Small
1707.14,5/8/2003 0:00,Shipped,Classic Cars,France,Small
1785.51,7/2/2003 0:00,Shipped,Classic Cars,USA,Small
2057.4,9/5/2003 0:00,Shipped,Classic Cars,USA,Small
3490.0,10/10/2003 0:00,Shipped,Classic Cars,USA,Medium
1707.14,11/4/2003 0:00,Shipped,Classic Cars,Australia,Small
1506.96,11/12/2003 0:00,Shipped,Classic Cars,Norway,Small
2880.48,11/20/2003 0:00,Shipped,Classic Cars,Germany,Small
2206.6,12/2/2003 0:00,Shipped,Classic Cars,Spain,Small
2351.04,1/15/2004 0:00,Shipped,Classic Cars,France,Small
1205.04,2/22/2004 0:00,Shipped,Classic Cars,Switzerland,Small
2935.15,4/9/2004 0:00,Shipped,Classic Cars,Denmark,Small
1263.84,6/1/2004 0:00,Cancelled,Classic Cars,UK,Small
2935.15,7/6/2004 0:00,Shipped,Classic Cars,Italy,Small
1224.6,8/2/2004 0:00,Shipped,Classic Cars,USA,Small
1359.4,8/30/2004 0:00,Shipped,Classic Cars,Switzerland,Small
1822.18,10/4/2003 0:00,Shipped,Classic Cars,Germany,Small
2163.72,10/16/2004 0:00,Shipped,Classic Cars,Germany,Small
1591.98,11/3/2004 0:00,Shipped,Classic Cars,Sweden,Small
3078.5,11/17/2004 0:00,Shipped,Classic Cars,USA,Medium
2997.6,11/24/2004 0:00,Shipped,Classic Cars,Australia,Small
2747.8,12/7/2004 0:00,Shipped,Classic Cars,Spain,Small
2447.76,1/6/2005 0:00,Shipped,Classic Cars,Finland,Small
1910.84,2/10/2005 0:00,Shipped,Classic Cars,Spain,Small
2430.64,3/4/2005 0:00,Shipped,Classic Cars,USA,Small
2896.3,5/17/2005 0:00,Shipped,Classic Cars,Austria,Small
1630.6,2/17/2003 0:00,Shipped,Vintage Cars,Italy,Small
1459.6,4/28/2003 0:00,Shipped,Vintage Cars,Austria,Small
1716.22,6/16/2003 0:00,Shipped,Vintage Cars,USA,Small
2560.47,8/10/2003 0:00,Shipped,Vintage Cars,USA,Small
1900.26,10/6/2003 0:00,Shipped,Vintage Cars,Finland,Small
2019.84,10/23/2003 0:00,Cancelled,Vintage Cars,Sweden,Small
1988.28,11/8/2003 0:00,Shipped,Vintage Cars,France,Small
1449.84,11/14/2003 0:00,Shipped,Vintage Cars,UK,Small
1935.09,11/27/2003 0:00,Shipped,Vintage Cars,Philippines,Small
2793.24,1/9/2004 0:00,Shipped,Vintage Cars,USA,Small
3025.05,2/19/2004 0:00,Shipped,Vintage Cars,USA,Medium
1742.5,5/8/2004 0:00,Shipped,Vintage Cars,USA,Small
3236.1,6/24/2004 0:00,Cancelled,Vintage Cars,Spain,Medium
1735.92,7/21/2004 0:00,Shipped,Vintage Cars,USA,Small
2795.13,8/21/2004 0:00,Shipped,Vintage Cars,Norway,Small
1671.52,9/15/2004 0:00,Shipped,Vintage Cars,Germany,Small
1576.74,10/14/2004 0:00,Shipped,Vintage Cars,USA,Small
3615.71,11/1/2004 0:00,Shipped,Vintage Cars,UK,Medium
1459.6,11/12/2004 0:00,Shipped,Vintage Cars,Italy,Small
2891.01,11/23/2004 0:00,Shipped,Vintage Cars,Japan,Small
2598.44,12/3/2004 0:00,Shipped,Vintage Cars,UK,Small
3871.92,12/17/2004 0:00,Shipped,Vintage Cars,Australia,Medium
3036.0,1/31/2005 0:00,Shipped,Vintage Cars,Finland,Medium
2231.6,3/1/2005 0:00,Resolved,Vintage Cars,Spain,Small
2436.78,3/30/2005 0:00,Shipped,Vintage Cars,France,Small
2173.6,4/1/2005 0:00,Shipped,Vintage Cars,USA,Small
1254.6,5/9/2005 0:00,Disputed,Vintage Cars,Australia,Small
3724.42,3/18/2003 0:00,Shipped,Classic Cars,UK,Medium
5203.0,5/21/2003 0:00,Shipped,Classic Cars,USA,Medium
3469.5,9/11/2003 0:00,Shipped,Classic Cars,Australia,Medium
3148.2,10/17/2003 0:00,Shipped,Classic Cars,Denmark,Medium
2167.22,11/5/2003 0:00,Shipped,Classic Cars,USA,Small
6244.07,11/12/2003 0:00,Shipped,Classic Cars,USA,Medium
5566.0,11/20/2003 0:00,Shipped,Classic Cars,USA,Medium
4368.96,12/2/2003 0:00,Shipped,Classic Cars,USA,Medium
4039.26,1/16/2004 0:00,Shipped,Classic Cars,Spain,Medium
4420.32,2/26/2004 0:00,Shipped,Classic Cars,USA,Medium
2341.71,4/13/2004 0:00,Shipped,Classic Cars,France,Small
5110.98,7/7/2004 0:00,Shipped,Classic Cars,USA,Medium
6168.0,8/9/2004 0:00,Shipped,Classic Cars,Spain,Medium
4873.26,9/1/2004 0:00,Shipped,Classic Cars,Singapore,Medium
2120.14,10/5/2003 0:00,Shipped,Classic Cars,Norway,Small
4236.14,10/16/2004 0:00,Shipped,Classic Cars,Spain,Medium
1888.95,11/4/2004 0:00,Shipped,Classic Cars,USA,Small
1152.58,11/17/2004 0:00,Shipped,Classic Cars,UK,Small
2492.88,11/29/2004 0:00,Shipped,Classic Cars,USA,Small
1991.6,1/19/2005 0:00,Shipped,Classic Cars,USA,Small
3953.18,2/16/2005 0:00,Shipped,Classic Cars,Spain,Medium
3729.39,4/22/2005 0:00,On Hold,Classic Cars,USA,Medium
2617.16,5/29/2005 0:00,In Process,Classic Cars,Australia,Small
3983.5,2/11/2003 0:00,Shipped,Vintage Cars,Denmark,Medium
3169.95,4/28/2003 0:00,Shipped,Vintage Cars,Austria,Medium
3899.5,6/12/2003 0:00,Shipped,Vintage Cars,UK,Medium
1851.73,8/10/2003 0:00,Shipped,Vintage Cars,USA,Small
2513.41,10/6/2003 0:00,Shipped,Vintage Cars,Finland,Small
2431.94,10/23/2003 0:00,Cancelled,Vintage Cars,Sweden,Small
1514.52,11/8/2003 0:00,Shipped,Vintage Cars,France,Small
3079.44,11/14/2003 0:00,Shipped,Vintage Cars,UK,Medium
1900.36,11/26/2003 0:00,Shipped,Vintage Cars,Spain,Small
1974.06,1/9/2004 0:00,Shipped,Vintage Cars,USA,Small
3703.46,2/19/2004 0:00,Shipped,Vintage Cars,USA,Medium
1755.13,5/7/2004 0:00,Cancelled,Vintage Cars,USA,Small
4273.29,6/24/2004 0:00,Cancelled,Vintage Cars,Spain,Medium
3984.96,7/21/2004 0:00,Shipped,Vintage Cars,Belgium,Medium
2407.68,8/20/2004 0:00,Shipped,Vintage Cars,Canada,Small
1697.3,9/15/2004 0:00,Shipped,Vintage Cars,Germany,Small
2011.02,10/14/2004 0:00,Shipped,Vintage Cars,USA,Small
2306.25,11/1/2004 0:00,Shipped,Vintage Cars,UK,Small
1845.0,11/9/2004 0:00,Shipped,Vintage Cars,Sweden,Small
2493.12,11/23/2004 0:00,Shipped,Vintage Cars,Japan,Small
1508.5,12/2/2004 0:00,Shipped,Vintage Cars,Spain,Small
2394.3,1/31/2005 0:00,Shipped,Vintage Cars,Finland,Small
3164.98,2/28/2005 0:00,Shipped,Vintage Cars,USA,Medium
3351.09,3/23/2005 0:00,Shipped,Vintage Cars,USA,Medium
3064.32,4/1/2005 0:00,Shipped,Vintage Cars,USA,Medium
3891.81,5/6/2005 0:00,On Hold,Vintage Cars,USA,Medium
5448.8,3/3/2003 0:00,Shipped,Classic Cars,Philippines,Medium
5494.97,5/8/2003 0:00,Shipped,Classic Cars,France,Medium
6336.07,7/2/2003 0:00,Shipped,Classic Cars,USA,Medium
2906.97,9/5/2003 0:00,Shipped,Classic Cars,USA,Small
4767.7,10/11/2003 0:00,Shipped,Classic Cars,USA,Medium
3819.56,11/4/2003 0:00,Shipped,Classic Cars,Austria,Medium
3861.75,11/12/2003 0:00,Shipped,Classic Cars,Norway,Medium
6319.35,11/20/2003 0:00,Shipped,Classic Cars,USA,Medium
6996.42,12/2/2003 0:00,Shipped,Classic Cars,Spain,Medium
6949.67,1/16/2004 0:00,Shipped,Classic Cars,Spain,Medium
